"userName","movieId","userRating","ratingTimestamp"
"Ryan Keith","8970","3.5","1230361472"
"Ryan Keith","7541","3.0","1237162916"
"Ryan Keith","7624","4.0","1233449116"
"Ryan Keith","8129","2.0","1233449745"
"Ryan Keith","8366","5.0","1230360583"
"Ryan Keith","8368","3.5","1233516741"
"Ryan Keith","8531","3.5","1241388511"
"Ryan Keith","8622","4.0","1230360598"
"Ryan Keith","8636","3.5","1228073344"
"Ryan Keith","5989","4.0","1230417302"
"Ryan Keith","5952","1.0","1228073314"
"Ryan Keith","5785","4.0","1237164092"
"Ryan Keith","5669","5.0","1228083856"
"Ryan Keith","6187","5.0","1233458909"
"Ryan Keith","6155","4.5","1237164054"
"Ryan Keith","6040","2.5","1241388598"
"Ryan Keith","5991","3.5","1228073156"
"Ryan Keith","5459","3.0","1241388385"
"Ryan Keith","5444","4.5","1233459092"
"Ryan Keith","5419","1.5","1241388829"
"Ryan Keith","5418","3.5","1233516041"
"Ryan Keith","5668","4.0","1241388524"
"Ryan Keith","5617","5.0","1230362022"
"Ryan Keith","5505","4.5","1233448284"
"Ryan Keith","5481","2.5","1228083856"
"Ryan Keith","6659","3.0","1241388708"
"Ryan Keith","6711","3.5","1230361184"
"Ryan Keith","6493","2.0","1241388736"
"Ryan Keith","6502","3.0","1230416982"
"Ryan Keith","6890","3.0","1237159319"
"Ryan Keith","6930","3.5","1241225260"
"Ryan Keith","6743","3.5","1241415977"
"Ryan Keith","6874","3.0","1230360839"
"Ryan Keith","6242","2.5","1237159334"
"Ryan Keith","6323","4.0","1230416413"
"Ryan Keith","6188","4.5","1241225062"
"Ryan Keith","6207","4.0","1233449667"
"Ryan Keith","6377","4.0","1230360827"
"Ryan Keith","6436","4.5","1233447527"
"Ryan Keith","6333","3.0","1228083851"
"Ryan Keith","6365","0.5","1233515977"
"Ryan Keith","54004","3.5","1233449569"
"Ryan Keith","54001","3.5","1228071900"
"Ryan Keith","54503","4.5","1230361202"
"Ryan Keith","54272","3.0","1233516732"
"Ryan Keith","52973","5.0","1233458791"
"Ryan Keith","52281","3.5","1230361482"
"Ryan Keith","53519","3.5","1230416949"
"Ryan Keith","53318","4.5","1233447922"
"Ryan Keith","51174","4.0","1233450038"
"Ryan Keith","49280","5.0","1228072108"
"Ryan Keith","52245","2.5","1241388565"
"Ryan Keith","51540","4.5","1233448746"
"Ryan Keith","48322","4.5","1241225054"
"Ryan Keith","47518","4.0","1237162935"
"Ryan Keith","48516","4.5","1230361313"
"Ryan Keith","48385","4.0","1233516564"
"Ryan Keith","61024","4.0","1230416904"
"Ryan Keith","61075","3.0","1259371668"
"Ryan Keith","61401","3.0","1233516540"
"Ryan Keith","62434","4.0","1237161154"
"Ryan Keith","59418","5.0","1233449519"
"Ryan Keith","60037","2.5","1241388628"
"Ryan Keith","60074","4.0","1237164008"
"Ryan Keith","60487","2.5","1230361868"
"Ryan Keith","56949","4.0","1241388210"
"Ryan Keith","58559","4.0","1230360691"
"Ryan Keith","59022","3.0","1233449888"
"Ryan Keith","59315","4.0","1233515839"
"Ryan Keith","55280","3.0","1230360964"
"Ryan Keith","56169","3.5","1237163378"
"Ryan Keith","56339","5.0","1230361720"
"Ryan Keith","56367","4.0","1230361139"
"Ryan Keith","34532","3.5","1241388495"
"Ryan Keith","34164","4.0","1233449549"
"Ryan Keith","34162","5.0","1241416061"
"Ryan Keith","33669","4.5","1237164640"
"Ryan Keith","32587","4.0","1230361439"
"Ryan Keith","31114","4.0","1259371560"
"Ryan Keith","30707","4.0","1230361412"
"Ryan Keith","27904","3.0","1230416400"
"Ryan Keith","27706","3.0","1233459123"
"Ryan Keith","27674","3.5","1230360607"
"Ryan Keith","27020","3.5","1233449779"
"Ryan Keith","26614","3.5","1228072339"
"Ryan Keith","26422","5.0","1237164000"
"Ryan Keith","26133","2.5","1230361340"
"Ryan Keith","26116","3.5","1230361622"
"Ryan Keith","8981","5.0","1230361237"
"Ryan Keith","46578","5.0","1228071723"
"Ryan Keith","47423","3.0","1230361558"
"Ryan Keith","45728","5.0","1237159237"
"Ryan Keith","45950","3.5","1230361530"
"Ryan Keith","44709","4.5","1233447888"
"Ryan Keith","44761","2.0","1241225435"
"Ryan Keith","43919","2.0","1241388761"
"Ryan Keith","44191","5.0","1230361545"
"Ryan Keith","42004","5.0","1230361206"
"Ryan Keith","43177","1.0","1259371730"
"Ryan Keith","40826","4.5","1237164389"
"Ryan Keith","41566","3.5","1233516986"
"Ryan Keith","40629","3.0","1230362102"
"Ryan Keith","40815","3.5","1233516607"
"Ryan Keith","35836","5.0","1230360635"
"Ryan Keith","39446","1.5","1241388807"
"Ryan Keith","1721","4.0","1228072729"
"Ryan Keith","1729","4.0","1241415970"
"Ryan Keith","1732","5.0","1230361502"
"Ryan Keith","1734","4.0","1230360984"
"Ryan Keith","1735","4.0","1237163990"
"Ryan Keith","1884","4.0","1233448784"
"Ryan Keith","1885","2.5","1241225070"
"Ryan Keith","1895","4.5","1241388065"
"Ryan Keith","1917","3.5","1233516622"
"Ryan Keith","1923","3.5","1230417187"
"Ryan Keith","1954","0.5","1230417281"
"Ryan Keith","1968","5.0","1230361003"
"Ryan Keith","1997","4.0","1233448875"
"Ryan Keith","2000","2.5","1230417250"
"Ryan Keith","2005","4.0","1230416453"
"Ryan Keith","2018","3.5","1228071707"
"Ryan Keith","2078","3.5","1233448914"
"Ryan Keith","2042","5.0","1233517050"
"Ryan Keith","2081","4.5","1233448953"
"Ryan Keith","2080","2.5","1233458858"
"Ryan Keith","2084","3.5","1237164292"
"Ryan Keith","2082","5.0","1233517049"
"Ryan Keith","2096","3.5","1241415892"
"Ryan Keith","2085","5.0","1241388033"
"Ryan Keith","2132","4.0","1233449418"
"Ryan Keith","2124","4.0","1228073393"
"Ryan Keith","2146","3.0","1233449374"
"Ryan Keith","2136","2.5","1228071867"
"Ryan Keith","2231","3.5","1230360941"
"Ryan Keith","2181","4.0","1241416624"
"Ryan Keith","2316","4.0","1228071918"
"Ryan Keith","2269","3.0","1241931401"
"Ryan Keith","1059","3.5","1237160042"
"Ryan Keith","1060","4.0","1237159148"
"Ryan Keith","1032","3.5","1233458848"
"Ryan Keith","1047","3.0","1233449906"
"Ryan Keith","1089","4.0","1228072453"
"Ryan Keith","1097","3.5","1228072722"
"Ryan Keith","1073","4.0","1228072744"
"Ryan Keith","1088","4.0","1241388285"
"Ryan Keith","1203","3.5","1228072190"
"Ryan Keith","1208","3.0","1233458483"
"Ryan Keith","1193","5.0","1228072435"
"Ryan Keith","1197","3.5","1228072739"
"Ryan Keith","1345","4.0","1228071668"
"Ryan Keith","1356","0.5","1228083634"
"Ryan Keith","1246","5.0","1233449323"
"Ryan Keith","1285","4.5","1230361560"
"Ryan Keith","1407","3.5","1230417235"
"Ryan Keith","1380","3.5","1237163986"
"Ryan Keith","1372","0.5","1230417324"
"Ryan Keith","1366","4.0","1233458974"
"Ryan Keith","1517","3.5","1228073319"
"Ryan Keith","1513","4.0","1228071671"
"Ryan Keith","1502","2.0","1233449963"
"Ryan Keith","1485","3.5","1230417226"
"Ryan Keith","1672","3.5","1233459023"
"Ryan Keith","1653","3.0","1241225002"
"Ryan Keith","1639","4.0","1230360619"
"Ryan Keith","1580","4.0","1228072725"
"Ryan Keith","1717","3.5","1241388444"
"Ryan Keith","1704","5.0","1228072924"
"Ryan Keith","1682","4.5","1233458808"
"Ryan Keith","1673","5.0","1230360554"
"Ryan Keith","3408","4.0","1233516872"
"Ryan Keith","3476","4.0","1233449981"
"Ryan Keith","3489","4.0","1228073371"
"Ryan Keith","3535","3.5","1233459015"
"Ryan Keith","3253","4.0","1230417315"
"Ryan Keith","3258","4.0","1228071839"
"Ryan Keith","3273","3.0","1241388448"
"Ryan Keith","3275","4.0","1228072333"
"Ryan Keith","3897","5.0","1230361495"
"Ryan Keith","3916","4.0","1237159283"
"Ryan Keith","3949","4.0","1228072451"
"Ryan Keith","4308","2.5","1228073359"
"Ryan Keith","3556","3.0","1233447535"
"Ryan Keith","3608","0.5","1233459107"
"Ryan Keith","3707","3.0","1233449767"
"Ryan Keith","3793","3.0","1230417193"
"Ryan Keith","4700","3.5","1237164365"
"Ryan Keith","4649","2.0","1233450060"
"Ryan Keith","4734","4.5","1241225112"
"Ryan Keith","4720","5.0","1228073355"
"Ryan Keith","4409","3.0","1259371717"
"Ryan Keith","4389","4.0","1228072544"
"Ryan Keith","4450","4.0","1259371744"
"Ryan Keith","4447","4.0","1237164175"
"Ryan Keith","5065","4.0","1228071909"
"Ryan Keith","5060","1.0","1230417287"
"Ryan Keith","5379","4.0","1230360795"
"Ryan Keith","5103","4.5","1237159350"
"Ryan Keith","4963","4.0","1233515933"
"Ryan Keith","4878","5.0","1228072919"
"Ryan Keith","4995","4.5","1230361971"
"Ryan Keith","4993","1.0","1228072764"
"Ryan Keith","2541","4.5","1228073388"
"Ryan Keith","2571","1.0","1228072412"
"Ryan Keith","2485","4.0","1237164621"
"Ryan Keith","2502","4.0","1233448238"
"Ryan Keith","2356","4.0","1233450018"
"Ryan Keith","2396","4.5","1233458944"
"Ryan Keith","2321","4.0","1230417276"
"Ryan Keith","2329","5.0","1228072229"
"Ryan Keith","2706","5.0","1233516195"
"Ryan Keith","2710","2.5","1233516579"
"Ryan Keith","2628","2.5","1233515950"
"Ryan Keith","2683","3.5","1230417185"
"Ryan Keith","2581","4.0","1237164285"
"Ryan Keith","2599","4.5","1228073080"
"Ryan Keith","2572","4.0","1237162862"
"Ryan Keith","2580","4.0","1228071638"
"Ryan Keith","3005","3.5","1241388583"
"Ryan Keith","2997","2.5","1230360779"
"Ryan Keith","2858","5.0","1228072224"
"Ryan Keith","2804","4.5","1228072860"
"Ryan Keith","2803","3.5","1228071763"
"Ryan Keith","2762","5.0","1228072467"
"Ryan Keith","2759","4.0","1241388272"
"Ryan Keith","2712","4.0","1233449823"
"Ryan Keith","3252","4.0","1233448853"
"Ryan Keith","3251","4.0","1241416050"
"Ryan Keith","3210","5.0","1230361226"
"Ryan Keith","3186","4.0","1228071787"
"Ryan Keith","3176","5.0","1228073376"
"Ryan Keith","3114","4.0","1228083629"
"Ryan Keith","3108","3.0","1233449947"
"Ryan Keith","3101","3.5","1233449591"
"Ryan Keith","1027","4.0","1228073419"
"Ryan Keith","1028","4.5","1241416598"
"Ryan Keith","1015","3.5","1237164038"
"Ryan Keith","1022","4.0","1228073424"
"Ryan Keith","1005","5.0","1233517052"
"Ryan Keith","1006","3.5","1233449627"
"Ryan Keith","926","4.0","1228072218"
"Ryan Keith","953","3.0","1230361942"
"Ryan Keith","837","2.5","1237164243"
"Ryan Keith","919","4.5","1230361966"
"Ryan Keith","783","3.5","1230417334"
"Ryan Keith","805","4.5","1230417313"
"Ryan Keith","724","4.0","1228071645"
"Ryan Keith","2","3.0","1237164142"
"Ryan Keith","16","4.0","1230360891"
"Ryan Keith","1","4.0","1228072644"
"Ryan Keith","141","4.0","1233516836"
"Ryan Keith","147","4.0","1241388228"
"Ryan Keith","39","4.5","1228083642"
"Ryan Keith","104","4.0","1241225121"
"Ryan Keith","180","4.5","1233448960"
"Ryan Keith","208","2.5","1241388856"
"Ryan Keith","162","4.0","1241931376"
"Ryan Keith","175","4.0","1233459044"
"Ryan Keith","239","3.0","1228071856"
"Ryan Keith","272","2.0","1241225088"
"Ryan Keith","223","4.5","1230362008"
"Ryan Keith","231","3.5","1228072708"
"Ryan Keith","318","5.0","1228072636"
"Ryan Keith","317","4.0","1230417239"
"Ryan Keith","296","4.5","1228072628"
"Ryan Keith","290","3.0","1241225489"
"Ryan Keith","356","4.5","1228072373"
"Ryan Keith","344","3.0","1228072670"
"Ryan Keith","337","5.0","1241224512"
"Ryan Keith","329","1.0","1228072734"
"Ryan Keith","372","3.0","1233449807"
"Ryan Keith","367","3.5","1228072720"
"Ryan Keith","364","4.5","1228072687"
"Ryan Keith","362","3.0","1237164136"
"Ryan Keith","448","3.0","1233449697"
"Ryan Keith","441","3.5","1233448869"
"Ryan Keith","427","2.0","1233450000"
"Ryan Keith","410","4.0","1230417209"
"Ryan Keith","454","4.0","1228072772"
"Ryan Keith","480","3.5","1228072634"
"Ryan Keith","500","3.5","1228072703"
"Ryan Keith","524","4.0","1233459078"
"Ryan Keith","551","4.0","1230360992"
"Ryan Keith","562","4.5","1230361549"
"Ryan Keith","575","2.5","1237164197"
"Ryan Keith","586","3.5","1228073327"
"Ryan Keith","588","4.5","1228072659"
"Ryan Keith","593","4.0","1228072631"
"Ryan Keith","594","4.0","1233458835"
"Ryan Keith","595","4.5","1228072685"
"Ryan Keith","596","3.5","1233458937"
"Ryan Keith","597","4.0","1228072697"
"Ryan Keith","609","3.5","1237164040"
"Ryan Keith","628","4.0","1230361515"
"Ryan Keith","705","2.5","1233449634"
"Ryan Keith","661","2.5","1237164098"
"Ryan Keith","780","4.0","1228072650"
"Craig Smith","801","3.0","841064551"
"Craig Smith","780","3.0","841063954"
"Craig Smith","867","3.0","841064894"
"Craig Smith","802","4.0","841063783"
"Craig Smith","1012","4.0","841065032"
"Craig Smith","1009","3.0","841065073"
"Craig Smith","1017","3.0","841065032"
"Craig Smith","1013","3.0","841065046"
"Craig Smith","597","4.0","841063654"
"Craig Smith","596","5.0","841064111"
"Craig Smith","653","3.0","841064171"
"Craig Smith","648","3.0","841064202"
"Craig Smith","671","3.0","841064493"
"Craig Smith","661","4.0","841064618"
"Craig Smith","736","4.0","841064029"
"Craig Smith","733","4.0","841063996"
"Craig Smith","587","5.0","841063654"
"Craig Smith","588","4.0","841063510"
"Craig Smith","589","5.0","841063606"
"Craig Smith","590","4.0","841063489"
"Craig Smith","592","3.0","841063489"
"Craig Smith","593","4.0","841063527"
"Craig Smith","594","5.0","841063996"
"Craig Smith","595","4.0","841063527"
"Craig Smith","509","3.0","841064089"
"Craig Smith","519","3.0","841064871"
"Craig Smith","527","5.0","841063691"
"Craig Smith","539","3.0","841063691"
"Craig Smith","543","4.0","841064722"
"Craig Smith","551","3.0","841064601"
"Craig Smith","575","3.0","841064758"
"Craig Smith","586","4.0","841063654"
"Craig Smith","1033","3.0","841065064"
"Craig Smith","1023","3.0","841065015"
"Craig Smith","1024","3.0","841065015"
"Craig Smith","1019","3.0","841065015"
"Craig Smith","1022","4.0","841065064"
"Craig Smith","1029","5.0","841064992"
"Craig Smith","1030","3.0","841065046"
"Craig Smith","1025","3.0","841065046"
"Craig Smith","1028","4.0","841065032"
"Craig Smith","253","3.0","841063568"
"Craig Smith","231","3.0","841063527"
"Craig Smith","277","3.0","841063901"
"Craig Smith","262","3.0","841064705"
"Craig Smith","196","3.0","841064894"
"Craig Smith","173","3.0","841064943"
"Craig Smith","217","4.0","841064569"
"Craig Smith","208","2.0","841063568"
"Craig Smith","158","3.0","841064649"
"Craig Smith","288","4.0","841063585"
"Craig Smith","282","4.0","841063954"
"Craig Smith","296","5.0","841063491"
"Craig Smith","292","3.0","841063550"
"Craig Smith","316","2.0","841063527"
"Craig Smith","312","4.0","841064943"
"Craig Smith","318","5.0","841063550"
"Craig Smith","317","3.0","841063637"
"Craig Smith","339","3.0","841063569"
"Craig Smith","329","3.0","841063550"
"Craig Smith","349","4.0","841063510"
"Craig Smith","344","4.0","841063511"
"Craig Smith","356","5.0","841063568"
"Craig Smith","350","3.0","841064111"
"Craig Smith","362","3.0","841064171"
"Craig Smith","357","4.0","841063974"
"Craig Smith","364","4.0","841063606"
"Craig Smith","367","3.0","841063623"
"Craig Smith","368","4.0","841064018"
"Craig Smith","374","3.0","841064862"
"Craig Smith","377","3.0","841063623"
"Craig Smith","380","5.0","841063491"
"Craig Smith","410","3.0","841063606"
"Craig Smith","420","3.0","841063637"
"Craig Smith","435","3.0","841063691"
"Craig Smith","454","3.0","841063586"
"Craig Smith","457","3.0","841063527"
"Craig Smith","475","4.0","841063812"
"Craig Smith","480","4.0","841063586"
"Craig Smith","485","4.0","841064541"
"Craig Smith","500","5.0","841063637"
"Craig Smith","508","5.0","841063783"
"Craig Smith","22","3.0","841064493"
"Craig Smith","10","4.0","841063568"
"Craig Smith","2","4.0","841064145"
"Craig Smith","39","3.0","841063654"
"Craig Smith","34","4.0","841063623"
"Craig Smith","32","4.0","841063691"
"Craig Smith","24","4.0","841064046"
"Craig Smith","62","3.0","841063743"
"Craig Smith","60","4.0","841064073"
"Craig Smith","48","3.0","841063983"
"Craig Smith","47","3.0","841063606"
"Craig Smith","112","4.0","841064029"
"Craig Smith","150","5.0","841063490"
"Craig Smith","93","3.0","841064610"
"Craig Smith","110","5.0","841063586"
"Craig Smith","160","3.0","841063654"
"Craig Smith","165","2.0","841063510"
"Craig Smith","153","3.0","841063511"
"Taylor Young","3802","2.0","968095281"
"Taylor Young","3807","1.0","968094946"
"Taylor Young","3793","3.0","968093403"
"Taylor Young","3798","4.0","968093385"
"Taylor Young","3766","3.0","968095257"
"Taylor Young","3771","1.0","968094946"
"Taylor Young","3764","2.0","968095141"
"Taylor Young","3765","2.0","968095225"
"Taylor Young","3761","4.0","968095257"
"Taylor Young","3763","3.0","968094971"
"Taylor Young","3751","1.0","968093525"
"Taylor Young","3752","4.0","968093184"
"Taylor Young","3706","5.0","968092364"
"Taylor Young","3717","2.0","968093085"
"Taylor Young","3578","5.0","968093085"
"Taylor Young","3623","3.0","968093211"
"Taylor Young","3869","3.0","968095141"
"Taylor Young","3868","4.0","968094876"
"Taylor Young","3865","2.0","968093525"
"Taylor Young","3863","5.0","968092386"
"Taylor Young","3844","2.0","968095113"
"Taylor Young","3841","2.0","968095189"
"Taylor Young","3836","3.0","968094902"
"Taylor Young","3810","1.0","968095049"
"Taylor Young","3809","3.0","968095015"
"Taylor Young","2827","1.0","968092795"
"Taylor Young","2840","3.0","968093358"
"Taylor Young","2841","4.0","968093358"
"Taylor Young","2858","4.0","968092747"
"Taylor Young","2861","1.0","968093049"
"Taylor Young","2881","1.0","968092938"
"Taylor Young","2882","1.0","968093150"
"Taylor Young","2888","1.0","968092938"
"Taylor Young","2959","3.0","968092976"
"Taylor Young","2976","5.0","968092883"
"Taylor Young","2987","2.0","968093385"
"Taylor Young","2995","1.0","968093085"
"Taylor Young","2997","4.0","968092795"
"Taylor Young","3001","2.0","968092318"
"Taylor Young","3004","1.0","968092795"
"Taylor Young","3005","2.0","968092827"
"Taylor Young","2716","3.0","968093049"
"Taylor Young","2713","1.0","968093150"
"Taylor Young","2720","1.0","968093150"
"Taylor Young","2719","1.0","968093085"
"Taylor Young","2724","2.0","968093299"
"Taylor Young","2722","3.0","968092913"
"Taylor Young","2759","1.0","968092913"
"Taylor Young","2734","4.0","968093210"
"Taylor Young","2763","3.0","968093385"
"Taylor Young","2762","5.0","968093332"
"Taylor Young","2771","1.0","968092883"
"Taylor Young","2770","2.0","968092827"
"Taylor Young","2805","3.0","968093211"
"Taylor Young","2772","1.0","968092913"
"Taylor Young","2826","2.0","968092747"
"Taylor Young","2806","2.0","968093358"
"Taylor Young","3285","3.0","968092795"
"Taylor Young","3298","3.0","968092827"
"Taylor Young","3263","2.0","968095113"
"Taylor Young","3273","3.0","968093332"
"Taylor Young","3326","3.0","968094657"
"Taylor Young","3355","2.0","968094682"
"Taylor Young","3299","1.0","968094657"
"Taylor Young","3316","3.0","968094657"
"Taylor Young","3445","2.0","968095024"
"Taylor Young","3448","3.0","968092318"
"Taylor Young","3408","1.0","968092976"
"Taylor Young","3409","2.0","968093049"
"Taylor Young","3510","3.0","968093049"
"Taylor Young","3564","1.0","968093049"
"Taylor Young","3452","2.0","968094632"
"Taylor Young","3476","5.0","968092592"
"Taylor Young","3146","1.0","968094657"
"Taylor Young","3113","2.0","968092976"
"Taylor Young","3081","4.0","968093332"
"Taylor Young","3016","3.0","968092913"
"Taylor Young","3176","4.0","968093358"
"Taylor Young","3175","2.0","968093049"
"Taylor Young","3148","4.0","968094603"
"Taylor Young","3147","2.0","968094603"
"Taylor Young","3186","2.0","968094632"
"Taylor Young","3181","5.0","968094603"
"Taylor Young","3179","1.0","968094603"
"Taylor Young","3177","1.0","968094682"
"Taylor Young","3262","5.0","968092404"
"Taylor Young","3238","1.0","968092976"
"Taylor Young","3219","4.0","968093248"
"Taylor Young","3203","4.0","968092913"
"Taylor Young","2167","5.0","968092650"
"Taylor Young","2269","3.0","968092318"
"Taylor Young","2290","2.0","968095015"
"Taylor Young","2302","2.0","968094991"
"Taylor Young","1959","1.0","968093248"
"Taylor Young","2000","3.0","968094946"
"Taylor Young","2001","4.0","968095015"
"Taylor Young","2147","1.0","968092883"
"Taylor Young","2340","1.0","968094971"
"Taylor Young","2355","1.0","968092883"
"Taylor Young","2369","1.0","968092913"
"Taylor Young","2392","1.0","968093150"
"Taylor Young","2316","1.0","968092318"
"Taylor Young","2318","5.0","968093085"
"Taylor Young","2333","2.0","968093085"
"Taylor Young","2336","3.0","968092976"
"Taylor Young","1296","1.0","968094876"
"Taylor Young","1270","4.0","968092318"
"Taylor Young","1358","2.0","968092650"
"Taylor Young","1354","2.0","968094946"
"Taylor Young","1216","2.0","968094876"
"Taylor Young","1208","5.0","968092701"
"Taylor Young","1244","5.0","968094780"
"Taylor Young","1230","5.0","968094734"
"Taylor Young","1639","4.0","968094876"
"Taylor Young","1625","5.0","968094780"
"Taylor Young","1911","2.0","968092938"
"Taylor Young","1732","3.0","968094971"
"Taylor Young","1387","4.0","968094780"
"Taylor Young","1374","1.0","968094946"
"Taylor Young","1623","3.0","968093403"
"Taylor Young","1513","2.0","968093299"
"Taylor Young","2688","3.0","968093049"
"Taylor Young","2692","5.0","968093299"
"Taylor Young","2683","5.0","968092795"
"Taylor Young","2686","3.0","968093299"
"Taylor Young","2672","2.0","968093385"
"Taylor Young","299","4.0","968093274"
"Taylor Young","288","5.0","968092489"
"Taylor Young","434","3.0","968095141"
"Taylor Young","370","2.0","968095164"
"Taylor Young","145","2.0","968095049"
"Taylor Young","253","2.0","968094991"
"Taylor Young","239","1.0","968095225"
"Taylor Young","736","2.0","968095141"
"Taylor Young","737","1.0","968095281"
"Taylor Young","780","3.0","968095112"
"Taylor Young","785","4.0","968093150"
"Taylor Young","481","4.0","968095049"
"Taylor Young","541","5.0","968092650"
"Taylor Young","608","5.0","968094734"
"Taylor Young","673","1.0","968095189"
"Taylor Young","1090","5.0","968094780"
"Taylor Young","1127","4.0","968092747"
"Taylor Young","1173","5.0","968092524"
"Taylor Young","1206","5.0","968092439"
"Taylor Young","835","3.0","968094971"
"Taylor Young","913","3.0","968093184"
"Taylor Young","968","3.0","968093248"
"Taylor Young","1028","1.0","968094971"
"Taylor Young","2541","2.0","968092913"
"Taylor Young","2568","2.0","968093210"
"Taylor Young","2571","5.0","968092611"
"Taylor Young","2574","1.0","968093248"
"Taylor Young","2580","5.0","968093085"
"Taylor Young","2581","2.0","968093248"
"Taylor Young","2587","1.0","968095281"
"Taylor Young","2598","3.0","968093274"
"Taylor Young","2428","3.0","968092976"
"Taylor Young","2433","2.0","968092883"
"Taylor Young","2490","3.0","968093248"
"Taylor Young","2502","5.0","968093248"
"Taylor Young","2530","1.0","968095112"
"Taylor Young","2531","1.0","968095189"
"Taylor Young","2532","1.0","968095113"
"Taylor Young","2533","1.0","968095049"
"Taylor Young","2700","1.0","968093332"
"Taylor Young","2699","4.0","968092795"
"Taylor Young","2702","3.0","968093358"
"Taylor Young","2701","1.0","968093403"
"Taylor Young","2707","3.0","968092795"
"Taylor Young","2706","5.0","968092747"
"Taylor Young","2712","5.0","968092976"
"Taylor Young","2710","4.0","968092827"
"Taylor Young","2668","1.0","968095164"
"Taylor Young","2605","2.0","968092976"
"Taylor Young","2676","3.0","968093150"
"David Cox","2997","5.0","975693352"
"David Cox","3051","2.0","975693352"
"David Cox","2976","5.0","975693787"
"David Cox","2987","4.0","975695345"
"David Cox","3160","5.0","975694648"
"David Cox","3174","5.0","975694648"
"David Cox","3114","5.0","975695243"
"David Cox","3117","3.0","978110441"
"David Cox","2770","3.0","975693657"
"David Cox","2858","4.0","975693291"
"David Cox","2600","3.0","975695345"
"David Cox","2607","4.0","975694309"
"David Cox","2598","3.0","975695042"
"David Cox","2599","4.0","975694137"
"David Cox","2630","4.0","975693657"
"David Cox","2683","3.0","975693352"
"David Cox","2622","4.0","975694759"
"David Cox","2629","3.0","975694648"
"David Cox","2692","5.0","975695150"
"David Cox","2702","4.0","975695197"
"David Cox","2686","5.0","975695042"
"David Cox","2690","4.0","975694561"
"David Cox","2724","3.0","975695150"
"David Cox","2734","3.0","975694759"
"David Cox","2712","5.0","975694137"
"David Cox","2716","4.0","975694498"
"David Cox","2310","4.0","975694759"
"David Cox","2294","3.0","975693159"
"David Cox","2070","4.0","975693108"
"David Cox","2067","4.0","975693108"
"David Cox","2394","3.0","975694955"
"David Cox","2390","4.0","975694648"
"David Cox","2336","3.0","975694137"
"David Cox","2333","4.0","975694498"
"David Cox","2434","5.0","975694030"
"David Cox","2433","3.0","975693787"
"David Cox","2396","5.0","975695150"
"David Cox","2395","4.0","975695150"
"David Cox","2585","4.0","975694648"
"David Cox","2580","5.0","975694498"
"David Cox","2575","5.0","975694030"
"David Cox","2502","4.0","975694849"
"David Cox","43","4.0","975695042"
"David Cox","223","4.0","975693787"
"David Cox","314","5.0","975695150"
"David Cox","342","4.0","975693159"
"David Cox","785","5.0","975694561"
"David Cox","1097","5.0","975693159"
"David Cox","1513","4.0","975695042"
"David Cox","4022","3.0","978110391"
"David Cox","3176","5.0","975695243"
"David Cox","3298","3.0","975693657"
"David Cox","3408","4.0","975694137"
"David Cox","3512","4.0","975695042"
"David Cox","2881","3.0","975694030"
"David Cox","2861","3.0","975694309"
"David Cox","2975","4.0","975693657"
"David Cox","2908","5.0","975693787"
"David Cox","2762","5.0","975695150"
"David Cox","2759","4.0","975694030"
"Veronica Taylor","161","4.0","839925587"
"Veronica Taylor","153","2.0","839925540"
"Veronica Taylor","150","4.0","839925515"
"Veronica Taylor","110","3.0","839925631"
"Veronica Taylor","231","2.0","839925563"
"Veronica Taylor","208","3.0","839925608"
"Veronica Taylor","185","3.0","839925608"
"Veronica Taylor","165","3.0","839925540"
"Veronica Taylor","47","3.0","839925667"
"Veronica Taylor","34","2.0","839925667"
"Veronica Taylor","10","2.0","839925608"
"Veronica Taylor","380","3.0","839925515"
"Veronica Taylor","434","2.0","839925587"
"Veronica Taylor","454","3.0","839925667"
"Veronica Taylor","457","4.0","839925587"
"Veronica Taylor","480","3.0","839925631"
"Veronica Taylor","588","2.0","839925540"
"Veronica Taylor","590","4.0","839925515"
"Veronica Taylor","592","2.0","839925515"
"Veronica Taylor","292","2.0","839925587"
"Veronica Taylor","296","5.0","839925515"
"Veronica Taylor","300","4.0","839925667"
"Veronica Taylor","318","5.0","839925587"
"Veronica Taylor","339","4.0","839925608"
"Veronica Taylor","344","1.0","839925540"
"Veronica Taylor","349","3.0","839925540"
"Veronica Taylor","356","4.0","839925631"
"Veronica Taylor","595","2.0","839925563"
"Veronica Taylor","593","4.0","839925563"
"Katherine Melendez","349","4.0","843633649"
"Katherine Melendez","344","4.0","843633649"
"Katherine Melendez","318","5.0","843633747"
"Katherine Melendez","316","3.0","843633696"
"Katherine Melendez","277","4.0","843634148"
"Katherine Melendez","44","3.0","843634056"
"Katherine Melendez","47","3.0","843633842"
"Katherine Melendez","34","5.0","843633865"
"Katherine Melendez","39","3.0","843633926"
"Katherine Melendez","2","4.0","843634025"
"Katherine Melendez","19","3.0","843633899"
"Katherine Melendez","208","2.0","843633809"
"Katherine Melendez","231","4.0","843633696"
"Katherine Melendez","181","2.0","843634228"
"Katherine Melendez","185","3.0","843633784"
"Katherine Melendez","158","3.0","843634056"
"Katherine Melendez","160","3.0","843633946"
"Katherine Melendez","48","3.0","843634125"
"Katherine Melendez","62","5.0","843634148"
"Katherine Melendez","736","3.0","843634105"
